JourneyID,CustomerID,ProductID,VisitDate,STAGE,Action,Duration
3427,24,18,29-07-2023,PRODUCTPAGE,Click,283
3428,30,16,7/11/2024,HOMEPAGE,View,63
3429,76,7,21-12-2025,CHECKOUT,Drop-off,85
3430,24,19,13-04-2025,CHECKOUT,Drop-off,208.3333333
3431,39,16,24-12-2023,HOMEPAGE,Click,217
3432,16,17,3/2/2023,HOMEPAGE,Click,122
3433,41,8,2/10/2023,HOMEPAGE,Click,212
3434,96,14,19-02-2025,CHECKOUT,Purchase,104
3435,84,12,4/6/2025,CHECKOUT,Drop-off,159.3333333
3436,24,4,12/3/2024,CHECKOUT,Drop-off,273
3437,43,9,16-07-2024,HOMEPAGE,View,210
3438,47,19,28-06-2024,PRODUCTPAGE,View,105
3439,30,11,18-04-2023,CHECKOUT,Drop-off,126
3440,73,7,22-01-2023,HOMEPAGE,View,34
3441,18,4,17-12-2024,PRODUCTPAGE,View,108
3442,47,11,30-11-2025,PRODUCTPAGE,View,244
3443,62,5,8/11/2025,HOMEPAGE,Click,46
3444,8,18,24-08-2025,HOMEPAGE,Click,77
3445,88,18,22-12-2025,HOMEPAGE,View,38
3446,77,7,11/9/2024,CHECKOUT,Drop-off,249
3447,96,1,22-09-2024,HOMEPAGE,Click,96
3448,58,2,6/6/2023,CHECKOUT,Purchase,247
3449,77,9,18-11-2023,CHECKOUT,Drop-off,109
3450,85,17,8/12/2025,CHECKOUT,Drop-off,218
3451,56,1,3/5/2024,PRODUCTPAGE,View,65
3452,34,8,23-07-2023,HOMEPAGE,View,208
3453,60,6,25-02-2023,PRODUCTPAGE,View,10
3454,83,13,8/8/2023,CHECKOUT,Drop-off,151.3333333
3455,88,15,14-05-2023,HOMEPAGE,Click,288
3456,56,12,2/3/2023,HOMEPAGE,Click,289
3457,30,10,3/7/2023,HOMEPAGE,Click,87
3458,51,12,23-12-2023,HOMEPAGE,View,141
3459,37,9,25-03-2023,CHECKOUT,Drop-off,178
3460,57,9,6/11/2023,HOMEPAGE,Click,76
3461,40,17,19-01-2025,CHECKOUT,Purchase,286
3462,24,20,15-03-2025,HOMEPAGE,Click,39
3463,56,11,26-05-2024,HOMEPAGE,View,99
3464,100,15,18-03-2024,PRODUCTPAGE,View,43
3465,86,15,16-05-2023,PRODUCTPAGE,View,189
3466,69,10,23-04-2025,HOMEPAGE,Click,295
3467,11,1,7/2/2024,PRODUCTPAGE,Click,30
3468,27,11,27-06-2025,HOMEPAGE,Click,298
3469,94,17,22-08-2024,HOMEPAGE,View,57
3470,55,7,25-03-2025,PRODUCTPAGE,View,181
3471,43,4,25-05-2024,HOMEPAGE,View,24
3472,52,2,9/7/2024,PRODUCTPAGE,View,145
3473,63,15,5/12/2023,PRODUCTPAGE,View,131
3474,43,9,19-08-2023,PRODUCTPAGE,View,208
3475,99,7,26-06-2023,HOMEPAGE,View,144
3476,27,14,10/10/2024,HOMEPAGE,View,260
3477,100,6,12/1/2024,HOMEPAGE,Click,216
3478,93,10,7/1/2023,HOMEPAGE,Click,168
3479,95,17,13-09-2023,PRODUCTPAGE,Click,283
3480,40,6,6/3/2023,CHECKOUT,Purchase,181
3481,49,1,17-06-2025,HOMEPAGE,Click,42
3482,66,3,15-09-2023,PRODUCTPAGE,Drop-off,117
3483,78,11,23-06-2024,PRODUCTPAGE,View,127
3484,95,7,26-04-2023,CHECKOUT,Drop-off,175.75
3485,66,1,14-02-2024,PRODUCTPAGE,View,113
3486,67,2,7/1/2025,PRODUCTPAGE,View,108
3487,35,16,28-04-2023,CHECKOUT,Drop-off,199.2
3488,31,2,29-09-2023,HOMEPAGE,Click,135
3489,71,11,8/10/2023,HOMEPAGE,View,26
3490,80,6,4/10/2025,CHECKOUT,Drop-off,215
3491,90,10,21-11-2024,CHECKOUT,Drop-off,190.3333333
3492,41,7,22-02-2023,CHECKOUT,Drop-off,222.3333333
3493,27,15,19-09-2025,CHECKOUT,Drop-off,235.3333333
3494,44,14,10/7/2025,HOMEPAGE,Click,214
3495,69,11,21-02-2024,HOMEPAGE,Click,67
3496,65,15,14-04-2023,PRODUCTPAGE,Click,186
3497,91,18,12/3/2025,PRODUCTPAGE,Click,128
3498,58,11,27-09-2024,HOMEPAGE,Click,219
3499,14,16,24-06-2023,PRODUCTPAGE,Click,141
3500,26,5,13-02-2023,HOMEPAGE,View,280
3501,87,6,16-08-2025,PRODUCTPAGE,View,95
3502,28,7,14-10-2023,PRODUCTPAGE,View,70
3503,88,12,6/3/2023,CHECKOUT,Drop-off,159
3504,70,19,23-08-2024,HOMEPAGE,View,115
3505,25,3,21-01-2025,HOMEPAGE,Click,160
3506,35,1,16-06-2023,PRODUCTPAGE,Click,209
3507,100,12,22-01-2025,PRODUCTPAGE,Click,45
3508,93,20,15-03-2025,PRODUCTPAGE,Click,23
3509,84,11,15-04-2025,CHECKOUT,Purchase,71
3510,87,19,27-04-2023,HOMEPAGE,Click,134
3511,71,13,16-03-2024,HOMEPAGE,Click,99
3512,18,1,23-01-2025,HOMEPAGE,Click,119
3513,24,1,12/3/2025,PRODUCTPAGE,Click,264
3514,85,9,4/3/2024,PRODUCTPAGE,Click,282
3515,5,8,22-02-2023,HOMEPAGE,View,280
3516,86,11,12/11/2025,PRODUCTPAGE,View,225
3517,34,7,14-01-2024,CHECKOUT,Drop-off,187.5
3518,96,18,30-04-2025,PRODUCTPAGE,View,125
3519,98,17,18-04-2024,HOMEPAGE,View,47
3520,53,3,10/1/2025,PRODUCTPAGE,View,156
3521,97,13,10/2/2025,PRODUCTPAGE,View,95
3522,72,20,14-06-2025,HOMEPAGE,Click,138
3523,58,19,4/5/2025,HOMEPAGE,View,249
3524,100,2,6/5/2024,HOMEPAGE,Click,82
3525,87,12,15-09-2025,CHECKOUT,Purchase,90
3526,52,1,10/12/2025,HOMEPAGE,View,201
3527,14,17,7/7/2023,CHECKOUT,Drop-off,297
3528,60,13,21-02-2023,HOMEPAGE,View,290
3529,6,16,18-10-2025,PRODUCTPAGE,View,141
3530,89,12,22-08-2023,HOMEPAGE,View,179
3531,70,5,4/8/2025,CHECKOUT,Drop-off,203
3532,25,12,29-05-2025,PRODUCTPAGE,View,81
3533,63,17,12/3/2024,HOMEPAGE,Click,279
3534,45,7,28-11-2025,CHECKOUT,Purchase,136
3535,75,16,24-11-2023,HOMEPAGE,Click,150
3536,16,6,18-01-2025,CHECKOUT,Purchase,260
3537,37,14,2/9/2024,HOMEPAGE,Click,224
3538,40,18,18-08-2024,CHECKOUT,Purchase,217
3539,52,2,25-10-2025,PRODUCTPAGE,View,273
3540,37,7,13-09-2024,HOMEPAGE,View,210
3541,83,1,28-06-2024,HOMEPAGE,Click,267
3542,47,14,15-06-2024,PRODUCTPAGE,Click,239
3543,75,6,30-05-2024,CHECKOUT,Drop-off,166.3333333
3544,93,15,20-06-2025,HOMEPAGE,Click,18
3545,78,6,10/7/2024,PRODUCTPAGE,Click,29
3546,69,11,11/10/2024,PRODUCTPAGE,Click,197
3547,97,17,20-08-2025,PRODUCTPAGE,Click,255
3548,3,6,29-09-2024,CHECKOUT,Purchase,295
3549,22,6,22-09-2023,PRODUCTPAGE,View,172
3550,40,20,11/6/2023,HOMEPAGE,Click,255
3551,58,13,31-03-2024,HOMEPAGE,View,84
3552,22,19,4/4/2025,CHECKOUT,Drop-off,149.2
3553,34,20,15-01-2025,CHECKOUT,Drop-off,153.5
3554,94,1,17-01-2023,CHECKOUT,Drop-off,159
3555,92,20,26-11-2025,HOMEPAGE,Click,263
3556,7,9,6/9/2025,CHECKOUT,Purchase,23
3557,36,15,13-01-2025,CHECKOUT,Drop-off,183.3333333
3558,74,16,30-08-2024,PRODUCTPAGE,View,298
3559,84,5,1/2/2025,PRODUCTPAGE,View,21
3560,77,13,19-11-2025,PRODUCTPAGE,View,278
3561,96,1,5/2/2025,HOMEPAGE,View,206
3562,43,14,20-08-2025,HOMEPAGE,View,43
3563,65,16,1/10/2024,PRODUCTPAGE,View,265
3564,78,19,26-03-2024,CHECKOUT,Drop-off,NULL
3565,67,14,15-08-2023,HOMEPAGE,Click,129
3566,50,3,14-03-2024,PRODUCTPAGE,Click,82
3567,20,9,29-06-2024,PRODUCTPAGE,Click,204
3568,84,7,14-06-2024,HOMEPAGE,View,288
3569,52,19,2/10/2024,PRODUCTPAGE,View,286
3570,26,12,21-04-2024,HOMEPAGE,View,48
3571,11,13,2/11/2024,HOMEPAGE,View,248
3572,6,12,11/8/2024,HOMEPAGE,Click,288
3573,94,9,9/5/2024,PRODUCTPAGE,Click,88
3574,9,1,5/7/2023,PRODUCTPAGE,Click,245
3575,68,20,29-08-2023,CHECKOUT,Purchase,277
3576,97,3,30-10-2024,PRODUCTPAGE,View,178
3577,65,18,19-04-2023,CHECKOUT,Drop-off,108.2
3578,86,18,15-02-2024,HOMEPAGE,View,208
3579,26,15,24-10-2025,CHECKOUT,Drop-off,NULL
3580,30,16,18-06-2023,CHECKOUT,Drop-off,83.25
3581,87,11,12/11/2024,CHECKOUT,Drop-off,139.5
3582,63,14,31-10-2024,CHECKOUT,Drop-off,171.5
3583,59,2,14-05-2025,CHECKOUT,Drop-off,179
3584,44,2,27-12-2023,PRODUCTPAGE,View,261
3585,47,8,3/2/2023,HOMEPAGE,Click,84
3586,17,9,28-09-2024,HOMEPAGE,View,210
3587,47,13,26-08-2023,PRODUCTPAGE,View,133
3588,10,6,17-06-2025,PRODUCTPAGE,View,199
3589,77,8,23-02-2025,PRODUCTPAGE,View,172
3590,65,17,19-06-2024,PRODUCTPAGE,View,110
3591,30,4,13-10-2025,HOMEPAGE,Click,20
3592,52,19,11/12/2025,CHECKOUT,Purchase,242
3593,11,2,9/7/2025,HOMEPAGE,View,73
3594,79,4,26-08-2024,PRODUCTPAGE,View,21
3595,52,8,3/7/2024,CHECKOUT,Drop-off,265.5
3596,8,1,5/3/2024,HOMEPAGE,View,195
3597,14,5,10/11/2025,HOMEPAGE,View,83
3598,56,19,24-12-2024,PRODUCTPAGE,View,11
3599,52,5,12/8/2024,HOMEPAGE,Click,243
3600,97,19,10/11/2023,CHECKOUT,Purchase,151
3601,78,9,14-11-2023,CHECKOUT,Drop-off,199.6666667
3602,81,10,5/1/2024,CHECKOUT,Drop-off,NULL
3603,35,20,21-03-2023,PRODUCTPAGE,View,266
3604,4,2,25-06-2025,HOMEPAGE,View,127
3605,64,6,4/9/2024,HOMEPAGE,Click,85
3606,89,11,14-06-2023,HOMEPAGE,View,293
3607,83,20,20-11-2023,HOMEPAGE,View,213
3608,50,3,9/8/2025,CHECKOUT,Drop-off,167.3333333
3609,14,5,5/3/2023,CHECKOUT,Drop-off,170
3610,37,2,18-07-2023,PRODUCTPAGE,View,94
3611,33,11,20-06-2023,PRODUCTPAGE,View,42
3612,89,15,6/5/2025,HOMEPAGE,View,257
3613,66,18,6/12/2025,HOMEPAGE,Click,41
3614,50,3,7/11/2025,HOMEPAGE,View,164
3615,69,2,20-11-2025,PRODUCTPAGE,View,166
3616,17,16,12/12/2023,HOMEPAGE,View,102
3617,10,10,5/2/2023,HOMEPAGE,View,237
3618,67,14,3/1/2023,PRODUCTPAGE,View,246
3619,95,16,25-03-2024,PRODUCTPAGE,View,193
3620,92,18,17-08-2025,HOMEPAGE,View,235
3621,92,6,24-12-2025,PRODUCTPAGE,View,163
3622,85,17,22-10-2023,PRODUCTPAGE,View,21
3623,29,6,21-09-2024,PRODUCTPAGE,View,89
3624,63,20,15-12-2024,PRODUCTPAGE,View,77
3625,66,11,29-06-2024,CHECKOUT,Drop-off,221.3333333
3626,22,14,21-05-2024,PRODUCTPAGE,View,10
3627,32,5,14-11-2025,HOMEPAGE,Click,36
3628,37,19,4/7/2023,HOMEPAGE,View,117
3629,86,10,1/3/2024,CHECKOUT,Drop-off,205
3630,80,20,27-12-2024,PRODUCTPAGE,View,71
3631,58,6,12/2/2025,PRODUCTPAGE,View,24
3632,50,12,17-10-2024,PRODUCTPAGE,View,219
3633,25,6,25-09-2023,CHECKOUT,Drop-off,226.25
3634,31,6,6/9/2023,PRODUCTPAGE,View,231
3635,48,20,22-06-2024,HOMEPAGE,Click,230
3636,49,18,10/5/2025,HOMEPAGE,View,188
3637,41,18,11/7/2024,PRODUCTPAGE,View,97
3638,93,16,12/10/2024,HOMEPAGE,View,93
3639,65,7,6/8/2025,PRODUCTPAGE,View,264
3640,67,15,3/6/2024,PRODUCTPAGE,View,20
3641,96,1,2/4/2025,HOMEPAGE,Click,84
3642,100,4,25-05-2025,PRODUCTPAGE,Click,160
3643,32,1,12/10/2025,PRODUCTPAGE,Click,205
3644,46,12,23-09-2025,PRODUCTPAGE,Click,144
3645,57,18,26-09-2023,HOMEPAGE,Click,206
3646,66,18,14-08-2024,PRODUCTPAGE,Click,247
3647,73,13,31-03-2025,PRODUCTPAGE,Click,112
3648,70,15,18-09-2025,HOMEPAGE,View,63
3649,7,18,29-11-2025,PRODUCTPAGE,View,276
3650,42,9,13-07-2025,CHECKOUT,Drop-off,12
3651,73,4,3/8/2024,HOMEPAGE,View,249
3652,86,17,10/4/2024,CHECKOUT,Drop-off,188.5
3653,33,18,15-12-2024,CHECKOUT,Drop-off,122.6666667
3654,41,8,10/4/2025,HOMEPAGE,View,55
3655,63,13,7/8/2025,CHECKOUT,Drop-off,173.25
3656,78,3,15-02-2025,CHECKOUT,Drop-off,142
3657,74,4,8/12/2023,CHECKOUT,Drop-off,246
3658,49,5,24-08-2024,PRODUCTPAGE,View,251
3659,43,17,23-02-2025,HOMEPAGE,Click,271
3660,19,11,3/8/2025,PRODUCTPAGE,Click,286
3661,63,15,27-02-2025,PRODUCTPAGE,Click,25
3662,65,8,12/4/2023,CHECKOUT,Purchase,81
3663,46,10,5/12/2024,HOMEPAGE,Click,103
3664,73,5,2/1/2025,PRODUCTPAGE,Click,68
3665,8,7,18-06-2024,PRODUCTPAGE,Click,38
3666,1,17,7/3/2024,HOMEPAGE,Click,233
3667,42,2,16-04-2024,HOMEPAGE,View,289
3668,75,19,14-02-2024,HOMEPAGE,View,18
3669,31,13,20-07-2023,HOMEPAGE,View,187
3670,78,19,14-10-2024,HOMEPAGE,View,269
3671,50,14,14-02-2024,HOMEPAGE,View,216
3672,62,15,4/12/2025,HOMEPAGE,View,231
3673,12,14,21-10-2023,CHECKOUT,Drop-off,56
3674,57,16,3/5/2023,HOMEPAGE,View,234
3675,62,9,16-03-2025,PRODUCTPAGE,View,51
3676,39,2,20-10-2025,PRODUCTPAGE,View,169
3677,83,14,23-03-2025,HOMEPAGE,Click,111
3678,67,3,1/5/2023,PRODUCTPAGE,Click,96
3679,14,1,17-12-2023,PRODUCTPAGE,Click,175
3680,94,16,22-10-2025,HOMEPAGE,View,86
3681,85,2,24-11-2024,HOMEPAGE,View,87
3682,42,13,7/6/2023,HOMEPAGE,Click,169
3683,98,6,1/9/2024,HOMEPAGE,Click,295
3684,2,9,31-08-2024,HOMEPAGE,Click,217
3685,74,20,26-12-2025,CHECKOUT,Purchase,71
3686,69,1,1/11/2025,PRODUCTPAGE,View,90
3687,43,16,6/1/2023,PRODUCTPAGE,View,23
3688,39,2,2/2/2024,PRODUCTPAGE,View,210
3689,36,16,27-10-2024,HOMEPAGE,Click,210
3690,44,5,12/11/2025,CHECKOUT,Purchase,125
3691,58,3,5/7/2023,PRODUCTPAGE,View,118
3692,46,9,11/2/2025,PRODUCTPAGE,View,268
3693,28,3,14-04-2023,PRODUCTPAGE,View,166
3694,3,6,18-03-2024,HOMEPAGE,View,264
3695,54,14,3/1/2025,HOMEPAGE,View,160
3696,1,2,10/2/2024,PRODUCTPAGE,View,231
3697,37,2,12/10/2023,PRODUCTPAGE,View,143
3698,94,11,29-03-2023,HOMEPAGE,View,76
3699,81,14,18-06-2023,HOMEPAGE,View,156
3700,68,18,16-09-2023,HOMEPAGE,Click,161
3701,70,3,22-02-2023,PRODUCTPAGE,Click,205
3702,55,19,18-11-2025,HOMEPAGE,Click,70
3703,85,15,19-09-2023,PRODUCTPAGE,Click,72
3704,56,16,17-05-2025,PRODUCTPAGE,Click,234
3705,57,19,4/9/2023,HOMEPAGE,Click,49
3706,55,17,17-12-2024,HOMEPAGE,Click,165
3707,65,10,14-03-2023,PRODUCTPAGE,Click,242
3708,22,5,16-02-2024,HOMEPAGE,Click,267
3709,47,14,24-12-2023,PRODUCTPAGE,Click,244
3710,18,4,28-05-2024,PRODUCTPAGE,Click,16
3711,82,2,12/9/2025,HOMEPAGE,View,175
3712,5,20,22-05-2024,CHECKOUT,Drop-off,234
3713,51,9,10/3/2024,PRODUCTPAGE,View,254
3714,39,4,18-01-2025,PRODUCTPAGE,View,125
3715,77,2,6/11/2024,PRODUCTPAGE,View,10
3716,86,6,20-04-2023,PRODUCTPAGE,View,129
3717,22,1,5/3/2023,PRODUCTPAGE,View,273
3718,26,7,9/11/2024,HOMEPAGE,Click,136
3719,35,6,6/3/2024,PRODUCTPAGE,Click,270
3720,57,15,20-12-2025,HOMEPAGE,Click,228
3721,32,5,23-08-2024,PRODUCTPAGE,Click,185
3722,74,15,22-02-2025,CHECKOUT,Purchase,132
3723,40,19,21-09-2023,PRODUCTPAGE,View,99
3724,70,18,19-05-2024,HOMEPAGE,View,70
3725,59,11,1/11/2024,PRODUCTPAGE,View,100
3726,8,5,5/5/2024,HOMEPAGE,View,106
3727,81,10,7/9/2024,PRODUCTPAGE,View,62
3728,20,2,7/6/2025,CHECKOUT,Drop-off,185.3333333
3729,66,11,16-10-2025,PRODUCTPAGE,View,133
3730,18,12,24-09-2024,HOMEPAGE,Click,32
3731,28,8,16-03-2025,HOMEPAGE,Click,128
3732,60,17,21-04-2024,CHECKOUT,Purchase,169
3733,47,1,3/4/2023,HOMEPAGE,View,223
3734,99,15,31-08-2025,PRODUCTPAGE,View,253
3735,24,12,3/11/2024,HOMEPAGE,Click,78
3736,19,12,2/4/2023,HOMEPAGE,View,79
3737,86,8,6/9/2025,PRODUCTPAGE,View,35
3738,82,17,22-08-2024,HOMEPAGE,View,71
3739,42,15,20-03-2025,HOMEPAGE,Click,71
3740,68,19,18-01-2023,CHECKOUT,Purchase,295
3741,48,2,12/8/2023,HOMEPAGE,View,238
3742,81,20,26-06-2024,PRODUCTPAGE,View,197
3743,60,19,22-04-2023,PRODUCTPAGE,View,56
3744,25,5,10/2/2023,PRODUCTPAGE,View,120
3745,17,3,28-11-2023,HOMEPAGE,Click,101
3746,57,13,2/8/2023,HOMEPAGE,View,249
3747,4,3,14-03-2023,PRODUCTPAGE,View,82
3748,9,20,15-02-2023,HOMEPAGE,Click,39
3749,69,16,6/6/2024,HOMEPAGE,View,163
3750,34,9,30-10-2024,HOMEPAGE,View,87
3751,27,17,30-10-2024,PRODUCTPAGE,View,195
3752,8,6,30-10-2024,PRODUCTPAGE,View,141
3753,72,4,5/6/2024,PRODUCTPAGE,View,30
3754,24,17,16-08-2025,PRODUCTPAGE,View,31
3755,94,8,2/7/2024,PRODUCTPAGE,View,254
3756,88,20,21-09-2025,PRODUCTPAGE,View,75
3757,83,8,3/7/2023,CHECKOUT,Drop-off,143.8571429
3758,87,8,28-03-2023,PRODUCTPAGE,View,250
3759,15,1,4/3/2023,HOMEPAGE,View,51
3760,76,8,11/1/2025,PRODUCTPAGE,View,164
3761,36,5,13-11-2025,PRODUCTPAGE,View,274
3762,72,5,16-10-2025,CHECKOUT,Drop-off,145.25
3763,24,8,9/11/2023,PRODUCTPAGE,View,215
3764,40,12,5/7/2024,PRODUCTPAGE,View,235
3765,23,13,15-08-2025,HOMEPAGE,View,65
3766,49,18,25-01-2023,HOMEPAGE,Click,160
3767,82,15,30-03-2023,PRODUCTPAGE,Click,39
3768,25,1,15-10-2024,HOMEPAGE,View,229
3769,15,10,17-03-2025,PRODUCTPAGE,View,174
3770,47,7,21-11-2023,PRODUCTPAGE,View,92
3771,67,14,27-10-2024,PRODUCTPAGE,View,129
3772,76,14,24-03-2024,HOMEPAGE,Click,226
3773,17,16,23-08-2024,HOMEPAGE,Click,74
3774,10,3,23-02-2024,PRODUCTPAGE,Click,58
3775,43,12,10/8/2024,HOMEPAGE,Click,228
3776,28,1,22-10-2023,PRODUCTPAGE,Drop-off,172.8
3777,58,3,20-09-2024,HOMEPAGE,Click,137
3778,17,10,18-05-2023,PRODUCTPAGE,Click,132
3779,70,3,11/11/2023,PRODUCTPAGE,Click,108
3780,68,2,12/1/2024,CHECKOUT,Purchase,157
3781,54,8,14-04-2025,HOMEPAGE,View,250
3782,67,12,24-02-2025,HOMEPAGE,Click,91
3783,30,18,5/2/2025,HOMEPAGE,Click,71
3784,31,4,5/2/2023,HOMEPAGE,View,227
3785,43,4,28-11-2024,CHECKOUT,Drop-off,47
3786,55,2,24-02-2023,HOMEPAGE,Click,282
3787,19,9,31-01-2023,PRODUCTPAGE,Click,183
3788,44,1,24-02-2023,CHECKOUT,Purchase,112
3789,89,5,11/3/2025,HOMEPAGE,View,264
3790,68,14,18-10-2025,PRODUCTPAGE,View,15
3791,26,17,2/6/2025,PRODUCTPAGE,View,232
3792,68,9,16-06-2024,HOMEPAGE,View,28
3793,43,14,13-03-2024,CHECKOUT,Drop-off,81.5
3794,86,17,14-02-2023,HOMEPAGE,View,254
3795,25,12,8/5/2024,PRODUCTPAGE,View,117
3796,85,2,25-10-2025,PRODUCTPAGE,View,200
3797,60,18,7/12/2025,HOMEPAGE,View,216
3798,47,11,28-08-2025,CHECKOUT,Drop-off,137
3799,95,6,6/12/2023,HOMEPAGE,View,79
3800,62,17,4/8/2023,PRODUCTPAGE,View,46
3801,22,15,13-02-2023,PRODUCTPAGE,View,120
3802,53,2,11/9/2025,HOMEPAGE,View,82
3803,1,11,10/8/2025,PRODUCTPAGE,View,283
3804,88,12,24-04-2023,PRODUCTPAGE,View,260
3805,95,14,1/12/2024,CHECKOUT,Drop-off,184.5
3806,15,19,8/1/2025,HOMEPAGE,View,187
3807,53,4,8/1/2023,HOMEPAGE,View,26
3808,63,14,3/2/2024,HOMEPAGE,Click,195
3809,72,19,21-11-2023,PRODUCTPAGE,Drop-off,100.25
3810,9,8,6/12/2024,CHECKOUT,Drop-off,189.5
3811,63,7,31-05-2024,CHECKOUT,Drop-off,12
3812,63,4,27-05-2023,HOMEPAGE,View,158
3813,84,1,10/2/2025,HOMEPAGE,View,289
3814,27,19,13-06-2025,PRODUCTPAGE,View,80
3815,42,19,29-10-2024,CHECKOUT,Drop-off,217
3816,98,5,13-12-2024,PRODUCTPAGE,View,245
3817,36,7,27-03-2024,CHECKOUT,Drop-off,89.66666667
3818,87,17,3/12/2025,CHECKOUT,Drop-off,227
3819,87,8,3/3/2025,HOMEPAGE,Click,62
3820,98,10,27-07-2024,HOMEPAGE,Click,258
3821,25,16,26-04-2023,PRODUCTPAGE,Click,200
3822,39,20,20-07-2024,CHECKOUT,Purchase,74
3823,41,16,1/3/2024,CHECKOUT,Drop-off,205
3824,87,9,29-06-2023,PRODUCTPAGE,View,108
3825,94,7,10/5/2024,PRODUCTPAGE,View,169
3826,92,18,30-06-2024,HOMEPAGE,Click,167
3827,10,3,24-11-2024,HOMEPAGE,View,90
3828,91,15,16-07-2025,HOMEPAGE,View,194
3829,8,5,2/11/2024,CHECKOUT,Drop-off,150
3830,29,6,26-10-2023,PRODUCTPAGE,View,131
3831,63,11,2/11/2023,HOMEPAGE,Click,218
3832,87,9,11/11/2025,CHECKOUT,Purchase,66
3833,29,14,7/3/2023,CHECKOUT,Drop-off,206.3333333
3834,57,11,30-04-2025,HOMEPAGE,View,191
3835,96,16,4/2/2024,HOMEPAGE,Click,41
3836,83,17,18-02-2024,HOMEPAGE,View,241
3837,94,5,28-03-2023,HOMEPAGE,View,218
3838,89,2,28-01-2023,PRODUCTPAGE,View,104
3839,16,2,12/10/2024,HOMEPAGE,View,64
3840,88,14,13-11-2023,HOMEPAGE,Click,268
3841,36,8,13-06-2023,PRODUCTPAGE,Click,101
3842,19,7,29-06-2023,PRODUCTPAGE,Click,257
3843,21,9,20-03-2025,PRODUCTPAGE,Click,148
3844,97,20,18-03-2025,PRODUCTPAGE,Click,12
3845,77,16,12/6/2025,PRODUCTPAGE,Click,86
3846,66,6,28-04-2024,HOMEPAGE,View,156
3847,24,17,2/2/2025,CHECKOUT,Drop-off,218.6666667
3848,53,4,18-09-2023,HOMEPAGE,View,181
3849,20,2,17-05-2025,HOMEPAGE,Click,248
3850,91,10,15-10-2024,PRODUCTPAGE,Click,142
3851,19,19,6/9/2025,CHECKOUT,Purchase,67
3852,99,5,7/9/2025,PRODUCTPAGE,View,205
3853,100,13,18-07-2025,HOMEPAGE,View,244
3854,68,7,16-08-2025,PRODUCTPAGE,View,205
3855,100,8,13-08-2023,HOMEPAGE,Click,69
3856,52,7,27-07-2024,PRODUCTPAGE,Click,191
3857,28,2,19-04-2023,PRODUCTPAGE,Drop-off,108.2
3858,7,14,12/5/2023,HOMEPAGE,View,125
3859,83,20,8/6/2025,CHECKOUT,Drop-off,164
3860,42,9,21-09-2025,CHECKOUT,Drop-off,146.3333333
3861,95,20,17-04-2023,HOMEPAGE,View,23
3862,43,9,4/4/2023,HOMEPAGE,View,123
3863,91,8,26-10-2024,HOMEPAGE,Click,175
3864,65,5,6/1/2024,CHECKOUT,Purchase,249
3865,30,14,22-09-2024,HOMEPAGE,Click,84
3866,93,8,16-11-2025,PRODUCTPAGE,Click,277
3867,44,16,22-02-2024,HOMEPAGE,Click,10
3868,83,3,7/9/2023,HOMEPAGE,View,88
3869,21,20,7/1/2024,PRODUCTPAGE,View,138
3870,58,17,12/12/2023,HOMEPAGE,Click,187
3871,35,19,24-10-2024,HOMEPAGE,Click,171
3872,100,3,6/10/2025,HOMEPAGE,View,42
3873,26,13,17-12-2023,HOMEPAGE,View,240
3874,52,7,27-11-2023,HOMEPAGE,View,279
3875,73,3,11/2/2023,HOMEPAGE,Click,74
3876,95,17,30-10-2025,CHECKOUT,Purchase,231
3877,49,13,7/9/2024,HOMEPAGE,View,59
3878,20,1,30-03-2025,PRODUCTPAGE,View,263
3879,54,18,13-07-2025,CHECKOUT,Drop-off,12
3880,22,6,17-10-2023,HOMEPAGE,View,61
3881,58,18,27-08-2024,CHECKOUT,Drop-off,219.6666667
3882,13,20,27-05-2023,CHECKOUT,Drop-off,94.5
3883,47,20,5/4/2025,HOMEPAGE,View,43
3884,71,16,23-04-2024,HOMEPAGE,View,44
3885,96,3,2/1/2023,CHECKOUT,Drop-off,151
3886,90,9,15-05-2024,HOMEPAGE,View,163
3887,24,14,14-10-2024,CHECKOUT,Drop-off,146
3888,76,14,27-11-2023,CHECKOUT,Drop-off,173.8333333
3889,55,13,16-10-2023,PRODUCTPAGE,View,217
3890,70,11,5/5/2024,PRODUCTPAGE,View,240
3891,46,14,18-04-2024,PRODUCTPAGE,View,100
3892,61,14,4/2/2023,HOMEPAGE,View,198
3893,70,17,16-09-2025,PRODUCTPAGE,View,217
3894,47,8,18-02-2023,HOMEPAGE,Click,91
3895,26,1,14-11-2024,HOMEPAGE,View,300
3896,3,20,11/7/2025,PRODUCTPAGE,View,215
3897,39,18,6/11/2023,CHECKOUT,Drop-off,159.25
3898,22,17,21-09-2025,HOMEPAGE,View,74
3899,28,6,29-08-2024,PRODUCTPAGE,View,263
3900,40,7,29-04-2024,PRODUCTPAGE,View,152
3901,3,4,1/5/2023,HOMEPAGE,View,69
3902,48,4,21-11-2024,HOMEPAGE,Click,118
3903,67,10,17-09-2023,HOMEPAGE,Click,215
3904,74,13,18-03-2023,PRODUCTPAGE,Click,27
3905,84,19,29-07-2025,PRODUCTPAGE,Click,133
3906,60,13,31-10-2024,PRODUCTPAGE,Click,256
3907,21,16,24-10-2024,PRODUCTPAGE,Click,99
3908,49,17,28-01-2024,HOMEPAGE,View,76
